phone_id,customer_id,phone_number,activation_date
PH002540,CU001904,07547633070,2024-05-20
PH002541,CU001904,07865723098,2024-08-02
PH002542,CU001905,07458809691,2024-05-26
PH002543,CU001905,07289852100,2024-10-21
PH002544,CU001905,07542743869,2025-01-04
PH002545,CU001906,07401231571,2024-05-07
PH002546,CU001906,07993489915,2024-07-06
PH002547,CU001907,07849319930,2024-05-08
PH002548,CU001907,07328507526,2024-11-01
PH002549,CU001907,07858537743,2025-01-14
PH002550,CU001908,07274154573,2024-05-22
PH002551,CU001909,07650121884,2024-05-29
PH002552,CU001910,07126786079,2024-05-25
PH002553,CU001911,07159855009,2024-05-10
PH002554,CU001911,07939063376,2024-07-24
PH002555,CU001911,07993872048,2024-10-22
PH002556,CU001912,07485336728,2024-05-02
PH002557,CU001913,07394940723,2024-05-01
PH002558,CU001914,07621072113,2024-05-06
PH002559,CU001915,07978115746,2024-05-20
PH002560,CU001916,07778391214,2024-05-29
PH002561,CU001916,07571958144,2024-10-24
PH002562,CU001916,07143078496,2025-01-15
PH002563,CU001917,07452419090,2024-05-16
PH002564,CU001918,07943713378,2024-05-06
PH002565,CU001919,07585521853,2024-05-05
PH002566,CU001920,07104646788,2024-05-27
PH002567,CU001921,07271149355,2024-05-20
PH002568,CU001922,07399763542,2024-05-27
PH002569,CU001923,07399854332,2024-05-25
PH002570,CU001924,07768425042,2024-05-22
PH002571,CU001925,07499427767,2024-05-29
PH002572,CU001926,07409534738,2024-05-04
PH002573,CU001927,07678834540,2024-05-15
PH002574,CU001928,07409431723,2024-05-27
PH002575,CU001929,07937188892,2024-05-03
PH002576,CU001930,07987054288,2024-05-14
PH002577,CU001930,07369118210,2024-07-15
PH002578,CU001931,07718233833,2024-05-25
PH002579,CU001932,07412777663,2024-05-24
PH002580,CU001933,07321270570,2024-05-15
PH002581,CU001933,07258730961,2024-08-19
PH002582,CU001934,07676080104,2024-05-26
PH002583,CU001934,07612496340,2024-07-13
PH002584,CU001934,07956663846,2024-10-11
PH002585,CU001935,07509415950,2024-05-03
PH002586,CU001936,07278534320,2024-05-10
PH002587,CU001937,07239567376,2024-05-13
PH002588,CU001938,07174457610,2024-05-24
PH002589,CU001939,07722026429,2024-05-16
PH002590,CU001939,07815314407,2024-07-15
PH002591,CU001939,07206996746,2024-10-05
PH002592,CU001940,07973045524,2024-05-26
PH002593,CU001941,07981943798,2024-05-24
PH002594,CU001942,07880086716,2024-05-18
PH002595,CU001942,07832117597,2024-10-13
PH002596,CU001943,07339569726,2024-05-28
PH002597,CU001944,07321568572,2024-05-28
PH002598,CU001945,07418094603,2024-05-16
PH002599,CU001945,07105014676,2024-07-21
PH002600,CU001946,07806274943,2024-05-05
PH002601,CU001947,07241083198,2024-05-26
PH002602,CU001947,07173768667,2024-10-27
PH002603,CU001947,07753966973,2025-01-22
PH002604,CU001948,07469131837,2024-05-07
PH002605,CU001949,07297505592,2024-05-16
PH002606,CU001950,07171935001,2024-05-15
PH002607,CU001950,07962260064,2024-10-21
PH002608,CU001951,07283736753,2024-05-19
PH002609,CU001952,07307214283,2024-05-13
PH002610,CU001953,07702798606,2024-05-25
PH002611,CU001953,07849193338,2024-08-01
PH002612,CU001954,07627150461,2024-05-13
PH002613,CU001955,07477124559,2024-05-16
PH002614,CU001956,07360034833,2024-05-09
PH002615,CU001957,07344697262,2024-05-14
PH002616,CU001958,07492323972,2024-05-29
PH002617,CU001958,07970936763,2024-07-13
PH002618,CU001958,07326884934,2024-09-26
PH002619,CU001959,07208531529,2024-05-17
PH002620,CU001960,07834955215,2024-05-13
PH002621,CU001961,07648164783,2024-05-16
PH002622,CU001961,07799080327,2024-10-16
PH002623,CU001962,07675131685,2024-05-27
PH002624,CU001963,07180070551,2024-05-10
PH002625,CU001964,07791185651,2024-05-09
PH002626,CU001965,07133029837,2024-05-08
PH002627,CU001965,07233572267,2024-08-17
PH002628,CU001966,07666926510,2024-06-01
PH002629,CU001967,07200792460,2024-06-04
PH002630,CU001968,07775382828,2024-06-23
PH002631,CU001969,07182988793,2024-06-27
PH002632,CU001970,07179913464,2024-06-23
PH002633,CU001971,07367283371,2024-06-28
PH002634,CU001972,07652175296,2024-06-04
PH002635,CU001973,07841045735,2024-06-13
PH002636,CU001974,07683796891,2024-06-05
PH002637,CU001975,07390216615,2024-06-03
PH002638,CU001976,07774914133,2024-06-09
PH002639,CU001977,07887451361,2024-06-11
PH002640,CU001978,07825217319,2024-06-23
PH002641,CU001979,07600053260,2024-06-21
PH002642,CU001979,07113168725,2024-07-21
PH002643,CU001979,07987544813,2024-10-17
PH002644,CU001980,07974931148,2024-06-11
PH002645,CU001981,07841226838,2024-06-14
PH002646,CU001982,07602423727,2024-06-08
PH002647,CU001983,07568503835,2024-06-18
PH002648,CU001984,07947728569,2024-06-06
PH002649,CU001984,07363121716,2024-07-27
PH002650,CU001985,07648166812,2024-06-10
PH002651,CU001986,07311766322,2024-06-20
PH002652,CU001987,07836604341,2024-06-11
PH002653,CU001987,07662250639,2024-10-19
PH002654,CU001988,07993179415,2024-06-24
PH002655,CU001988,07403705169,2024-09-20
PH002656,CU001989,07871409809,2024-06-10
PH002657,CU001990,07704013500,2024-06-13
PH002658,CU001990,07103395308,2024-12-01
PH002659,CU001991,07360640765,2024-06-19
PH002660,CU001992,07635826678,2024-06-09
PH002661,CU001992,07649350288,2024-08-16
PH002662,CU001993,07323315888,2024-06-21
PH002663,CU001994,07699722618,2024-06-23
PH002664,CU001995,07514824281,2024-06-04
PH002665,CU001996,07340331612,2024-06-20
PH002666,CU001997,07574431363,2024-06-05
PH002667,CU001998,07178685417,2024-06-06
PH002668,CU001999,07435975566,2024-06-13
PH002669,CU002000,07717074840,2024-06-17
PH002670,CU002001,07884085695,2024-06-02
PH002671,CU002001,07489367043,2024-10-31
PH002672,CU002002,07957917803,2024-06-17
PH002673,CU002003,07427846025,2024-06-09
PH002674,CU002004,07181007398,2024-06-22
PH002675,CU002004,07464454009,2024-12-19
PH002676,CU002005,07364543507,2024-06-21
PH002677,CU002006,07727609163,2024-06-16
PH002678,CU002006,07109313041,2024-10-19
PH002679,CU002007,07267476980,2024-06-04
PH002680,CU002007,07121071254,2024-10-08
PH002681,CU002008,07110772954,2024-06-25
PH002682,CU002009,07775490429,2024-06-29
PH002683,CU002009,07398287721,2024-12-20
PH002684,CU002010,07449452207,2024-06-20
PH002685,CU002010,07432530846,2024-10-26
PH002686,CU002010,07730315714,2025-01-14
PH002687,CU002011,07555791144,2024-06-02
PH002688,CU002011,07340101347,2024-10-12
PH002689,CU002012,07756247939,2024-06-05
PH002690,CU002013,07785724297,2024-06-16
PH002691,CU002014,07158756599,2024-06-08
PH002692,CU002014,07637026962,2024-09-01
PH002693,CU002014,07999262544,2024-11-21
PH002694,CU002015,07171058191,2024-06-12
PH002695,CU002016,07549166753,2024-06-11
PH002696,CU002017,07424695190,2024-06-08
PH002697,CU002018,07365972676,2024-06-22
PH002698,CU002018,07374333491,2024-10-20
PH002699,CU002019,07669794272,2024-06-21
PH002700,CU002020,07474927397,2024-06-28
PH002701,CU002021,07538123527,2024-06-22
PH002702,CU002021,07907426716,2024-09-30
PH002703,CU002022,07914794889,2024-06-08
PH002704,CU002023,07713180039,2024-06-18
PH002705,CU002023,07466060478,2024-11-30
PH002706,CU002023,07306582678,2025-02-06
PH002707,CU002024,07123400879,2024-06-01
PH002708,CU002024,07491578643,2024-10-26
PH002709,CU002024,07601119564,2025-01-12
PH002710,CU002025,07257478180,2024-06-21
PH002711,CU002025,07165819705,2024-08-27
PH002712,CU002025,07350473653,2024-11-01
PH002713,CU002026,07543792709,2024-06-13
PH002714,CU002027,07697485314,2024-06-18
PH002715,CU002027,07391217993,2024-08-19
PH002716,CU002028,07582533138,2024-06-11
PH002717,CU002028,07280827852,2024-07-18
PH002718,CU002029,07748032791,2024-06-10
PH002719,CU002030,07909159869,2024-06-14
PH002720,CU002030,07444784846,2024-11-04
PH002721,CU002031,07209508311,2024-06-29
PH002722,CU002032,07179161023,2024-06-03
PH002723,CU002032,07793804191,2024-07-31
PH002724,CU002032,07539473444,2024-10-24
PH002725,CU002033,07870206567,2024-06-06
PH002726,CU002034,07887837707,2024-06-25
PH002727,CU002035,07593903694,2024-06-19
PH002728,CU002036,07516980985,2024-06-04
PH002729,CU002037,07845732855,2024-06-10
PH002730,CU002038,07191430550,2024-06-21
PH002731,CU002039,07619598132,2024-07-28
PH002732,CU002040,07786651650,2024-07-19
PH002733,CU002041,07271020193,2024-07-29
PH002734,CU002042,07528020638,2024-07-17
PH002735,CU002043,07640871182,2024-07-12
PH002736,CU002044,07628736942,2024-07-06
PH002737,CU002045,07680879487,2024-07-14
PH002738,CU002045,07182344024,2024-09-20
PH002739,CU002045,07854522587,2024-11-19
PH002740,CU002046,07533489235,2024-07-23
PH002741,CU002047,07769589233,2024-07-02
PH002742,CU002048,07526548683,2024-07-22
PH002743,CU002049,07232493471,2024-07-14
PH002744,CU002050,07806765619,2024-07-05
PH002745,CU002051,07220456925,2024-07-23
PH002746,CU002052,07747551570,2024-07-27
PH002747,CU002053,07130352842,2024-07-21
PH002748,CU002054,07784861373,2024-07-23
PH002749,CU002054,07514963341,2024-12-01
PH002750,CU002055,07794946861,2024-07-11
PH002751,CU002056,07868357523,2024-07-25
PH002752,CU002057,07966023103,2024-07-17
PH002753,CU002057,07170839345,2024-09-28
PH002754,CU002058,07381945204,2024-07-26
PH002755,CU002059,07496110018,2024-07-10
PH002756,CU002060,07867623726,2024-07-09
PH002757,CU002060,07231659940,2024-09-06
PH002758,CU002061,07880094937,2024-07-11
PH002759,CU002061,07610345004,2024-12-08
PH002760,CU002062,07769825677,2024-07-29
PH002761,CU002063,07545178945,2024-07-10
PH002762,CU002063,07109284262,2024-11-30
PH002763,CU002063,07675420367,2025-01-31
PH002764,CU002064,07312267860,2024-07-17
PH002765,CU002065,07482149308,2024-07-03
PH002766,CU002065,07621360658,2024-09-15
PH002767,CU002065,07791678500,2024-11-20
PH002768,CU002066,07622663025,2024-07-19
PH002769,CU002066,07262164315,2024-11-11
PH002770,CU002067,07589345087,2024-07-15
PH002771,CU002067,07752130335,2024-12-16
PH002772,CU002068,07773122139,2024-07-25
PH002773,CU002068,07620979132,2024-09-30
PH002774,CU002068,07376886049,2024-12-14
PH002775,CU002069,07585454941,2024-07-15
PH002776,CU002070,07655017885,2024-07-18
PH002777,CU002071,07222120196,2024-07-10
PH002778,CU002072,07596167374,2024-07-27
PH002779,CU002073,07327730575,2024-07-11
PH002780,CU002074,07218430842,2024-07-06
PH002781,CU002074,07791216494,2024-08-22
PH002782,CU002075,07508958075,2024-07-06
PH002783,CU002076,07517354876,2024-07-22
PH002784,CU002077,07557476503,2024-07-09
PH002785,CU002077,07896900442,2024-08-19
PH002786,CU002078,07389995889,2024-07-07
PH002787,CU002079,07162199653,2024-07-04
PH002788,CU002080,07826356752,2024-07-03
PH002789,CU002080,07231613409,2024-10-15
PH002790,CU002081,07908499081,2024-07-13
PH002791,CU002081,07578353494,2025-01-07
PH002792,CU002081,07251068868,2025-03-22
PH002793,CU002082,07501187889,2024-07-01
PH002794,CU002083,07629767422,2024-07-01
PH002795,CU002084,07938411201,2024-07-03
PH002796,CU002085,07964120678,2024-07-08
PH002797,CU002086,07524976841,2024-07-26
PH002798,CU002087,07401756344,2024-07-22
PH002799,CU002087,07214124646,2024-08-25
PH002800,CU002088,07605105147,2024-07-02
PH002801,CU002089,07149065061,2024-07-11
PH002802,CU002090,07726627596,2024-07-21
PH002803,CU002090,07331249394,2024-11-23
PH002804,CU002091,07323228621,2024-07-02
PH002805,CU002092,07298212907,2024-07-19
PH002806,CU002092,07456232937,2024-09-18
PH002807,CU002093,07305747682,2024-07-13
PH002808,CU002094,07951130577,2024-07-24
PH002809,CU002095,07488228017,2024-07-14
PH002810,CU002096,07386480995,2024-07-01
PH002811,CU002096,07453888295,2024-08-12
PH002812,CU002097,07465546649,2024-07-27
PH002813,CU002098,07562965160,2024-07-02
PH002814,CU002098,07651640515,2024-09-15
PH002815,CU002098,07706915521,2024-11-26
PH002816,CU002099,07557690033,2024-07-16
PH002817,CU002099,07883106480,2024-09-11
PH002818,CU002099,07743622249,2024-12-04
PH002819,CU002100,07196931924,2024-07-12
PH002820,CU002101,07208140858,2024-07-14
PH002821,CU002101,07128719534,2024-08-15
PH002822,CU002102,07128625668,2024-07-27
PH002823,CU002103,07998148501,2024-07-02
PH002824,CU002104,07846801008,2024-07-29
PH002825,CU002104,07636568453,2024-10-04
PH002826,CU002104,07866214042,2024-12-04
PH002827,CU002105,07966309546,2024-07-01
PH002828,CU002105,07250302218,2024-12-05
PH002829,CU002105,07853736603,2025-02-10
PH002830,CU002106,07529290747,2024-07-04
PH002831,CU002107,07718674843,2024-07-02
PH002832,CU002108,07385697116,2024-07-09
PH002833,CU002109,07776513152,2024-07-17
PH002834,CU002110,07389954822,2024-07-06
PH002835,CU002111,07646566857,2024-07-04
PH002836,CU002112,07487207337,2024-07-28
PH002837,CU002113,07697334199,2024-07-24
PH002838,CU002113,07749041695,2024-11-03
PH002839,CU002113,07679019435,2025-02-01
PH002840,CU002114,07858363419,2024-07-20
PH002841,CU002115,07560333255,2024-07-29
PH002842,CU002116,07284922343,2024-08-23
PH002843,CU002117,07817984921,2024-08-26
PH002844,CU002118,07501484193,2024-08-17
PH002845,CU002118,07381267986,2024-12-12
PH002846,CU002119,07507121259,2024-08-26
PH002847,CU002120,07150512892,2024-08-07
PH002848,CU002121,07125397513,2024-08-03
PH002849,CU002122,07837548775,2024-08-03
PH002850,CU002123,07736555157,2024-08-19
PH002851,CU002124,07754156226,2024-08-08
PH002852,CU002125,07639166603,2024-08-16
PH002853,CU002125,07402555433,2024-11-02
PH002854,CU002126,07381734901,2024-08-19
PH002855,CU002127,07748488687,2024-08-01
PH002856,CU002127,07400659313,2024-10-09
PH002857,CU002128,07348314030,2024-08-14
PH002858,CU002129,07830932301,2024-08-23
PH002859,CU002129,07364369113,2024-11-09
PH002860,CU002129,07674511095,2025-01-18
PH002861,CU002130,07260186198,2024-08-09
PH002862,CU002130,07918147439,2024-12-29
PH002863,CU002131,07495115715,2024-08-14
PH002864,CU002132,07560627131,2024-08-01
PH002865,CU002132,07500673168,2024-11-21
PH002866,CU002133,07686533981,2024-08-19
PH002867,CU002134,07497076277,2024-08-22
PH002868,CU002135,07622103746,2024-08-14
PH002869,CU002136,07336456681,2024-08-16
PH002870,CU002137,07152933701,2024-08-20
PH002871,CU002138,07864154663,2024-08-29
PH002872,CU002139,07323178559,2024-08-07
PH002873,CU002140,07738237949,2024-08-09
PH002874,CU002140,07469707252,2024-11-23
PH002875,CU002141,07798860958,2024-08-14
PH002876,CU002141,07592506583,2025-01-22
PH002877,CU002142,07896153948,2024-08-18
PH002878,CU002142,07683060072,2024-11-13
PH002879,CU002143,07490406630,2024-08-25
PH002880,CU002143,07397142173,2024-12-20
PH002881,CU002144,07389615548,2024-08-18
PH002882,CU002145,07456505040,2024-08-26
PH002883,CU002146,07616764121,2024-08-05
PH002884,CU002146,07544479717,2024-11-23
PH002885,CU002147,07578380003,2024-08-27
PH002886,CU002147,07242307348,2024-11-30
PH002887,CU002148,07737204114,2024-08-08
PH002888,CU002149,07767513438,2024-08-01
PH002889,CU002149,07471394496,2024-12-16
PH002890,CU002150,07714230941,2024-08-07
PH002891,CU002151,07423673648,2024-08-14
PH002892,CU002152,07916857474,2024-08-23
PH002893,CU002153,07891867261,2024-08-12
PH002894,CU002154,07600380801,2024-08-15
PH002895,CU002155,07962869104,2024-08-27
PH002896,CU002155,07225287168,2024-11-09
PH002897,CU002155,07852478356,2025-02-04
PH002898,CU002156,07941769688,2024-08-22
PH002899,CU002157,07414099081,2024-08-21
PH002900,CU002158,07561145540,2024-08-27
PH002901,CU002159,07420509895,2024-08-15
PH002902,CU002160,07874406648,2024-08-28
PH002903,CU002161,07172519523,2024-08-13
PH002904,CU002161,07385489655,2025-01-11
PH002905,CU002162,07278686156,2024-08-09
PH002906,CU002163,07919860821,2024-08-26
PH002907,CU002164,07762527723,2024-08-13
PH002908,CU002165,07252410719,2024-08-23
PH002909,CU002166,07726395814,2024-08-26
PH002910,CU002166,07674355983,2025-02-17
PH002911,CU002167,07662878175,2024-08-20
PH002912,CU002168,07251636022,2024-08-09
PH002913,CU002169,07972970816,2024-08-02
PH002914,CU002169,07630804359,2024-11-09
PH002915,CU002170,07980566227,2024-08-21
PH002916,CU002171,07638921038,2024-08-17
PH002917,CU002172,07666821223,2024-08-01
PH002918,CU002173,07826117870,2024-08-15
PH002919,CU002174,07668800109,2024-08-01
PH002920,CU002175,07250247787,2024-08-22
PH002921,CU002175,07693296143,2024-11-15
PH002922,CU002176,07255904071,2024-08-12
PH002923,CU002177,07952893531,2024-08-07
PH002924,CU002177,07395541912,2024-10-13
PH002925,CU002178,07164047481,2024-08-01
PH002926,CU002179,07786098955,2024-08-27
PH002927,CU002180,07681588566,2024-08-28
PH002928,CU002181,07670873078,2024-08-12
PH002929,CU002182,07458645316,2024-08-16
PH002930,CU002183,07305232831,2024-08-05
PH002931,CU002184,07433732730,2024-08-17
PH002932,CU002184,07551165673,2024-12-28
PH002933,CU002185,07678099991,2024-08-22
PH002934,CU002186,07758384096,2024-08-03
PH002935,CU002187,07607176738,2024-08-25
PH002936,CU002187,07451983048,2025-01-25
PH002937,CU002187,07864321356,2025-04-20
PH002938,CU002188,07644630100,2024-08-16
PH002939,CU002188,07818704487,2024-12-10
PH002940,CU002189,07171408064,2024-08-27
PH002941,CU002190,07922875836,2024-09-11
PH002942,CU002191,07838778954,2024-09-19
PH002943,CU002192,07427195148,2024-09-10
PH002944,CU002193,07854297606,2024-09-18
PH002945,CU002194,07942042085,2024-09-21
PH002946,CU002194,07228778915,2024-11-08
PH002947,CU002194,07709219228,2025-02-02
PH002948,CU002195,07775818207,2024-09-19
PH002949,CU002196,07510350692,2024-09-15
PH002950,CU002197,07159723741,2024-09-19
PH002951,CU002198,07822584953,2024-09-04
PH002952,CU002199,07224395113,2024-09-05
PH002953,CU002200,07184830965,2024-09-08
PH002954,CU002201,07851904009,2024-09-04
PH002955,CU002202,07494088255,2024-09-15
PH002956,CU002202,07475123703,2024-10-22
PH002957,CU002202,07511624563,2024-12-22
PH002958,CU002203,07924432876,2024-09-24
PH002959,CU002204,07551450260,2024-09-25
PH002960,CU002205,07279751978,2024-09-03
PH002961,CU002206,07493555866,2024-09-28
PH002962,CU002207,07653442946,2024-09-05
PH002963,CU002207,07938350137,2024-12-17
PH002964,CU002208,07872498308,2024-09-16
PH002965,CU002209,07460797426,2024-09-09
PH002966,CU002209,07430430369,2025-02-28
PH002967,CU002210,07723826003,2024-09-17
PH002968,CU002210,07650994464,2024-12-12
PH002969,CU002211,07736915433,2024-09-06
PH002970,CU002211,07828822527,2024-11-25
PH002971,CU002212,07478082320,2024-09-03
PH002972,CU002213,07911949598,2024-09-04
PH002973,CU002214,07112353814,2024-09-24
PH002974,CU002215,07399269562,2024-09-28
PH002975,CU002216,07411406174,2024-09-20
PH002976,CU002217,07349757005,2024-09-17
PH002977,CU002218,07829336857,2024-09-20
PH002978,CU002219,07822343017,2024-09-08
PH002979,CU002220,07980435590,2024-09-17
PH002980,CU002221,07547226758,2024-09-11
PH002981,CU002222,07213351639,2024-09-07
PH002982,CU002223,07715024304,2024-09-12
PH002983,CU002224,07551140153,2024-09-16
PH002984,CU002225,07655857718,2024-09-15
PH002985,CU002226,07661290656,2024-09-27
PH002986,CU002227,07329342285,2024-09-13
PH002987,CU002227,07113363697,2025-01-02
PH002988,CU002227,07130559672,2025-03-12
PH002989,CU002228,07522881789,2024-09-22
PH002990,CU002229,07991753122,2024-09-29
PH002991,CU002230,07480296530,2024-09-21
PH002992,CU002231,07639264824,2024-09-07
PH002993,CU002231,07961019604,2025-01-21
PH002994,CU002232,07936564960,2024-09-17
PH002995,CU002233,07630178959,2024-09-29
PH002996,CU002233,07510087095,2025-02-28
PH002997,CU002234,07888181781,2024-09-20
PH002998,CU002234,07973142423,2024-10-22
PH002999,CU002235,07445899136,2024-09-15
PH003000,CU002236,07816760221,2024-09-21
PH003001,CU002237,07439240276,2024-09-11
PH003002,CU002238,07636652926,2024-09-14
PH003003,CU002238,07355678766,2024-11-15
PH003004,CU002238,07415469326,2025-02-06
PH003005,CU002239,07573031393,2024-09-09
PH003006,CU002240,07430233691,2024-09-04
PH003007,CU002240,07464650840,2024-10-17
PH003008,CU002241,07486445087,2024-09-24
PH003009,CU002241,07924806754,2024-11-26
PH003010,CU002241,07776730323,2025-02-20
PH003011,CU002242,07443994001,2024-09-03
PH003012,CU002242,07650333391,2024-10-15
PH003013,CU002243,07128604929,2024-09-06
PH003014,CU002244,07970052782,2024-09-27
PH003015,CU002245,07914754577,2024-09-18
PH003016,CU002246,07672480231,2024-09-24
PH003017,CU002247,07592777953,2024-09-11
PH003018,CU002248,07699896961,2024-09-17
PH003019,CU002248,07392866897,2025-02-07
PH003020,CU002249,07391651151,2024-09-13
PH003021,CU002249,07432202696,2024-12-20
PH003022,CU002250,07362606579,2024-09-25
PH003023,CU002251,07926684796,2024-09-15
PH003024,CU002251,07958013934,2024-11-30
PH003025,CU002252,07685989630,2024-09-25
PH003026,CU002253,07858215246,2024-09-07
PH003027,CU002253,07584361224,2025-02-06
PH003028,CU002254,07891185817,2024-09-06
PH003029,CU002255,07126450389,2024-09-09
PH003030,CU002256,07983917618,2024-09-23
PH003031,CU002256,07691576442,2025-01-25
PH003032,CU002257,07140498054,2024-09-26
PH003033,CU002258,07272770375,2024-09-08
PH003034,CU002259,07488462013,2024-09-15
PH003035,CU002260,07838280938,2024-09-06
PH003036,CU002261,07681213282,2024-09-27
PH003037,CU002262,07717253375,2024-10-18
PH003038,CU002263,07726719195,2024-10-20
PH003039,CU002264,07622934824,2024-10-17
PH003040,CU002265,07283440439,2024-10-09
PH003041,CU002265,07326030513,2024-11-17
PH003042,CU002266,07909498904,2024-10-12
PH003043,CU002267,07693078457,2024-10-12
PH003044,CU002267,07513166624,2025-03-14
PH003045,CU002268,07649907399,2024-10-24
PH003046,CU002268,07977480139,2025-03-08
PH003047,CU002269,07163855334,2024-10-11
PH003048,CU002270,07397514373,2024-10-05
PH003049,CU002271,07961218024,2024-10-16
PH003050,CU002272,07932206380,2024-10-20
PH003051,CU002273,07334198923,2024-10-08
PH003052,CU002274,07315198804,2024-10-10
PH003053,CU002275,07174170195,2024-10-17
PH003054,CU002276,07314237948,2024-10-29
PH003055,CU002277,07979536240,2024-10-27
PH003056,CU002277,07198123455,2025-01-27
PH003057,CU002278,07185678670,2024-10-15
PH003058,CU002279,07409623210,2024-10-13
PH003059,CU002279,07300814253,2025-02-20
PH003060,CU002279,07662800309,2025-04-29
PH003061,CU002280,07597729130,2024-10-12
PH003062,CU002281,07688852668,2024-10-21
PH003063,CU002282,07931011459,2024-10-05
PH003064,CU002283,07969101965,2024-10-29
PH003065,CU002284,07117714258,2024-10-23
PH003066,CU002285,07522855714,2024-10-24
PH003067,CU002286,07362882982,2024-10-09
PH003068,CU002287,07849653535,2024-10-16
PH003069,CU002287,07630246890,2025-02-09
PH003070,CU002287,07248367409,2025-05-07
PH003071,CU002288,07853795923,2024-10-29
PH003072,CU002289,07603440838,2024-10-29
PH003073,CU002290,07592790729,2024-10-22
PH003074,CU002291,07328778045,2024-10-11
PH003075,CU002292,07254189701,2024-10-12
PH003076,CU002293,07960922685,2024-10-25
PH003077,CU002294,07450561164,2024-10-16
PH003078,CU002295,07276255001,2024-10-23
PH003079,CU002296,07927707054,2024-10-09
PH003080,CU002297,07498361029,2024-10-26
PH003081,CU002298,07949167336,2024-10-21
PH003082,CU002298,07816386031,2025-02-17
PH003083,CU002299,07660691361,2024-10-10
PH003084,CU002300,07737488084,2024-10-08
PH003085,CU002301,07948490115,2024-10-24
PH003086,CU002301,07855521775,2025-03-21
PH003087,CU002302,07787098604,2024-10-17
PH003088,CU002303,07235926314,2024-10-08
PH003089,CU002304,07761932354,2024-10-27
PH003090,CU002305,07449634780,2024-10-16
PH003091,CU002306,07766260506,2024-10-15
PH003092,CU002306,07413265446,2025-04-12
PH003093,CU002306,07954285561,2025-06-24
PH003094,CU002307,07100983279,2024-10-03
PH003095,CU002308,07354510088,2024-10-20
PH003096,CU002309,07809030742,2024-10-28
PH003097,CU002310,07843711603,2024-10-14
PH003098,CU002311,07755332815,2024-10-21
PH003099,CU002311,07150564824,2025-04-18
PH003100,CU002312,07705655850,2024-10-07
PH003101,CU002312,07623971776,2025-01-12
PH003102,CU002313,07142441680,2024-10-14
PH003103,CU002314,07122649543,2024-10-25
PH003104,CU002315,07748876807,2024-10-06
PH003105,CU002316,07109116231,2024-10-09
PH003106,CU002317,07355670550,2024-10-27
PH003107,CU002318,07362651109,2024-10-01
PH003108,CU002319,07566597299,2024-10-16
PH003109,CU002319,07308341481,2024-12-26
PH003110,CU002320,07817750755,2024-10-17
PH003111,CU002321,07651274110,2024-10-28
PH003112,CU002322,07609677843,2024-10-09
PH003113,CU002323,07195071069,2024-10-20
PH003114,CU002324,07911154784,2024-10-08
PH003115,CU002324,07894530951,2024-12-16
PH003116,CU002325,07460218988,2024-10-08
PH003117,CU002326,07218179160,2024-10-07
PH003118,CU002327,07219950182,2024-10-01
PH003119,CU002328,07727419740,2024-10-02
PH003120,CU002329,07896173117,2024-10-10
PH003121,CU002329,07923673923,2024-12-28
PH003122,CU002330,07817140818,2024-10-21
PH003123,CU002331,07666463887,2024-10-13
PH003124,CU002331,07493619546,2024-12-05
PH003125,CU002332,07552575102,2024-10-18
PH003126,CU002332,07771221014,2024-12-09
PH003127,CU002332,07301242419,2025-03-04
PH003128,CU002333,07744753422,2024-10-09
PH003129,CU002333,07724223226,2025-03-31
PH003130,CU002333,07798354279,2025-06-17
PH003131,CU002334,07356979433,2024-10-24
PH003132,CU002334,07295192415,2025-03-22
PH003133,CU002335,07714701264,2024-10-11
PH003134,CU002336,07335619316,2024-10-24
PH003135,CU002337,07973654980,2024-10-15
PH003136,CU002337,07577073688,2025-02-09
PH003137,CU002337,07875770522,2025-04-16
PH003138,CU002338,07508451428,2024-10-09
PH003139,CU002339,07939544644,2024-10-15
PH003140,CU002340,07511914322,2024-10-27
PH003141,CU002341,07891977118,2024-11-02
PH003142,CU002342,07226794995,2024-11-22
PH003143,CU002343,07168918280,2024-11-14
PH003144,CU002344,07441511520,2024-11-10
PH003145,CU002345,07237607450,2024-11-18
PH003146,CU002345,07459433250,2025-01-29
PH003147,CU002345,07137717313,2025-04-16
PH003148,CU002346,07490115130,2024-11-03
PH003149,CU002347,07752084130,2024-11-25
PH003150,CU002348,07726993121,2024-11-02
PH003151,CU002349,07201005116,2024-11-07
PH003152,CU002349,07153370113,2025-01-13
PH003153,CU002350,07923199401,2024-11-22
PH003154,CU002351,07168753866,2024-11-20
PH003155,CU002351,07245939795,2025-01-14
PH003156,CU002352,07307701096,2024-11-01
PH003157,CU002352,07791458577,2025-04-01
PH003158,CU002353,07120021818,2024-11-12
PH003159,CU002354,07636214943,2024-11-14
PH003160,CU002355,07928221129,2024-11-02
PH003161,CU002356,07175488897,2024-11-20
PH003162,CU002357,07723624188,2024-11-09
PH003163,CU002357,07498465507,2025-03-27
PH003164,CU002358,07554291191,2024-11-02
PH003165,CU002359,07272733076,2024-11-28
PH003166,CU002360,07754188179,2024-11-05
PH003167,CU002361,07572254741,2024-11-27
PH003168,CU002362,07526262796,2024-11-16
PH003169,CU002363,07904514169,2024-11-08
PH003170,CU002364,07409278439,2024-11-26
PH003171,CU002365,07673323261,2024-11-05
PH003172,CU002366,07729299129,2024-11-22
PH003173,CU002367,07419796852,2024-11-27
PH003174,CU002368,07149911703,2024-11-15
